,corpusSeq,docId,unitId,unitStart,unitStartSkipPause,unitStartSkipPauseAlt,unitEnd,unitDur,unitDurSkipPause,unitBil,tokenSeq,sequence,participant,participantId,order,back,place,transcript,transcriptDt1,text,textDt1,kind,endNote,unitLen,clitic,hostId,noSpaceAfter,wordStart,wordEnd,wordDur,wordDurExact,POS_dft,POS_Spacy,POS_Penn,Lemma,Norm,isAlpha,overlap,isOverlap,isLag,:loc,pause,microPause,laugh,@loc,unclear,#loc,%word,%loc,_word,pre-phonation,pseudograph,quality,co-action,tap,+loc,phonetic,turnSeq,turnBil,turnOrder,utteranceSeq,utteranceBil,utteranceOrder,verbalUnit,POS_Spacy_new,POS_Penn_new,head,head_word,dep,is_spaCy_start,spaCy_ignored,spacy_id
0,344634,sbc047,1,0.0,0.0,1.21,1.496,1.496,1.496,B,1,1,FRED;,209,1,,,(H),(H),(H),(H),vocalism,,6,False,0,False,0.0,0.374,0,False,BREATH,X,XX,(h),(h),False,,False,False,,False,False,,,,,,,,,,,,,,,1,B,1,1,B,1,True,,,,,,,False,
1,344635,sbc047,1,0.0,0.0,1.21,1.496,1.496,1.496,I,2,1,FRED;,209,2,,,(.),..,(.),..,pause,,6,False,0,False,0.374,0.748,0,False,PAUSE,X,XX,(.),(.),False,,False,False,,False,True,,,,,,,,,,,,,,,1,I,2,1,I,2,True,,,,,,,False,
2,344636,sbc047,1,0.0,0.0,1.21,1.496,1.496,1.496,I,3,1,FRED;,209,3,,,(H),(H),(H),(H),vocalism,,6,False,0,False,0.748,1.122,-1.21,True,BREATH,X,XX,(H),(h),False,,False,False,,False,False,,,,,,,,,,,,,,,1,I,3,1,I,3,True,,,,,,,False,
3,344637,sbc047,1,0.0,0.0,1.21,1.496,1.496,1.496,L,4,1,FRED;,209,4,1,1,Yeah,Yeah,Yeah,Yeah,word,,6,False,0,True,1.122,1.496,-0.27,True,INTJ,INTJ,UH,yeah,yeah,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,4,1,I,4,True,INTJ,ROOT,0,Yeah,ROOT,True,True,0
4,344638,sbc047,1,0.0,0.0,1.21,1.496,1.496,1.496,O,5,1,FRED;,209,5,,,.,.,.,.,endnote,final,6,False,0,False,-99.0,-99.0,-0.016,False,PRSDY,PUNCT,.,.,.,False,,False,False,,False,False,,,,,,,,,,,,,,,1,O,5,1,I,5,True,PUNCT,punct,0,Yeah,punct,False,True,1
5,344639,sbc047,1,0.0,0.0,1.21,1.496,1.496,1.496,O,6,1,FRED;,209,6,,,"
","
",,,newline,,6,False,0,True,-99.0,-99.0,0,False,SPACE,SPACE,_SP,"
","
",False,,False,False,,False,False,,,,,,,,,,,,,,,1,O,6,1,L,6,True,,,,,,,False,
6,344640,sbc047,2,1.496,1.496,1.496,2.132,0.636,0.636,B,7,2,FRED;,209,1,4,1,I,I,I,I,word,,6,False,0,False,1.496,1.576,-0.08,True,PRON,PRON,PRP,-PRON-,i,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,7,2,B,1,True,PRON,nsubj,3,tell,nsubj,True,True,2
7,344641,sbc047,2,1.496,1.496,1.496,2.132,0.636,0.636,I,8,2,FRED;,209,2,3,2,tell,tell,tell,tell,word,,6,False,0,False,1.576,1.786,-0.21000000000000002,True,VERB,VERB,VBP,tell,tell,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,8,2,I,2,True,VERB,ROOT,3,tell,ROOT,False,True,3
8,344642,sbc047,2,1.496,1.496,1.496,2.132,0.636,0.636,I,9,2,FRED;,209,3,2,3,you,you,you,you,word,,6,False,0,False,1.786,1.936,-0.15000000000000002,True,PRON,PRON,PRP,-PRON-,you,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,9,2,I,3,True,PRON,dative,3,tell,dative,False,True,4
9,344643,sbc047,2,1.496,1.496,1.496,2.132,0.636,0.636,L,10,2,FRED;,209,4,1,4,man,man,man,man,word,,6,False,0,True,1.936,2.116,-0.18,True,NOUN,NOUN,NN,man,man,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,10,2,I,4,True,NOUN,dobj,3,tell,dobj,False,True,5
10,344644,sbc047,2,1.496,1.496,1.496,2.132,0.636,0.636,O,11,2,FRED;,209,5,,,",",",",",",",",endnote,continuing,6,False,0,False,-99.0,-99.0,0,False,PRSDY,PUNCT,",",",",",",False,,False,False,,False,False,,,,,,,,,,,,,,,1,O,11,2,I,5,True,PUNCT,punct,3,tell,punct,False,True,6
11,344645,sbc047,2,1.496,1.496,1.496,2.132,0.636,0.636,O,12,2,FRED;,209,6,,,"
","
",,,newline,,6,False,0,True,-99.0,-99.0,-0.016,True,SPACE,SPACE,_SP,"
","
",False,,False,False,,False,False,,,,,,,,,,,,,,,1,O,12,2,I,6,True,,,,,,,False,
12,344646,sbc047,3,2.132,2.132,2.132009,3.496,1.364,1.364,B,13,3,FRED;,209,1,6,1,that,that,that,that,word,,8,False,0,False,2.132,2.262,-0.13,False,DET,DET,WDT,that,that,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,13,2,I,7,True,DET,det,8,factory,det,False,True,7
13,344647,sbc047,3,2.132,2.132,2.132009,3.496,1.364,1.364,I,14,3,FRED;,209,2,5,2,factory,factory,factory,factory,word,,8,False,0,True,2.262,2.517,-0.51,True,NOUN,NOUN,NN,factory,factory,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,14,2,I,8,True,NOUN,poss,12,man,poss,False,True,8
