,corpusSeq,docId,unitId,unitStart,unitStartSkipPause,unitStartSkipPauseAlt,unitEnd,unitDur,unitDurSkipPause,unitBil,tokenSeq,sequence,participant,participantId,order,back,place,transcript,transcriptDt1,text,textDt1,kind,endNote,unitLen,clitic,hostId,noSpaceAfter,wordStart,wordEnd,wordDur,wordDurExact,POS_dft,POS_Spacy,POS_Penn,Lemma,Norm,isAlpha,overlap,isOverlap,isLag,:loc,pause,microPause,laugh,@loc,unclear,#loc,%word,%loc,_word,pre-phonation,pseudograph,quality,co-action,tap,+loc,phonetic,turnSeq,turnBil,turnOrder,utteranceSeq,utteranceBil,utteranceOrder,verbalUnit,POS_Spacy_new,POS_Penn_new,head,head_word,dep,is_spaCy_start,spaCy_ignored,spacy_id
0,407688,sbc056,1,0.0,0.5,0.65,1.832,1.832,1.332,B,1,1,GARY;,196,1,,,(...),...,(...),...,pause,,11,False,0,False,0.0,0.229,0,False,PAUSE,X,XX,(...),(...),False,,False,False,,True,False,,,,,,,,,,,,,,,1,B,1,1,B,1,True,,,,,,,False,
1,407689,sbc056,1,0.0,0.5,0.65,1.832,1.832,1.332,I,2,1,GARY;,196,2,,,<VOX,<VOX,<VOX,<VOX,anno,,11,False,0,False,-99.0,-99.0,-0.65,True,ANNO,X,XX,<vox,<vox,False,,False,False,,False,False,,,,,,,,,,VOX,,,,,1,I,2,1,I,2,True,,,,,,,False,
2,407690,sbc056,1,0.0,0.5,0.65,1.832,1.832,1.332,I,3,1,GARY;,196,3,7,1,Do,Do,Do,Do,word,,11,False,0,False,0.229,0.458,-0.07,True,AUX,AUX,VBP,do,do,True,,False,False,,False,False,,,,,,,,,,VOX,,,,,1,I,3,1,I,3,True,AUX,aux,2,smell,aux,True,True,0
3,407691,sbc056,1,0.0,0.5,0.65,1.832,1.832,1.332,I,4,1,GARY;,196,4,6,2,you,you,you,you,word,,11,False,0,False,0.458,0.6869999999999999,-0.06,True,PRON,PRON,PRP,-PRON-,you,True,,False,False,,False,False,,,,,,,,,,VOX,,,,,1,I,4,1,I,4,True,PRON,nsubj,2,smell,nsubj,False,True,1
4,407692,sbc056,1,0.0,0.5,0.65,1.832,1.832,1.332,I,5,1,GARY;,196,5,5,3,smell,smell,smell,smell,word,,11,False,0,False,0.6869999999999999,0.916,-0.26,True,VERB,VERB,VB,smell,smell,True,,False,False,,False,False,,,,,,,,,,VOX,,,,,1,I,5,1,I,5,True,VERB,ROOT,2,smell,ROOT,False,True,2
5,407693,sbc056,1,0.0,0.5,0.65,1.832,1.832,1.332,I,6,1,GARY;,196,6,4,4,the,the,the,the,word,,11,False,0,False,0.916,1.145,-0.08,True,DET,DET,DT,the,the,True,,False,False,,False,False,,,,,,,,,,VOX,,,,,1,I,6,1,I,6,True,DET,det,4,dog,det,False,True,3
6,407694,sbc056,1,0.0,0.5,0.65,1.832,1.832,1.332,I,7,1,GARY;,196,7,3,5,dog,dog,dog,dog,word,,11,False,0,False,1.145,1.374,-0.3,True,NOUN,NOUN,NN,dog,dog,True,,False,False,,False,False,,,,,,,,,,VOX,,,,,1,I,7,1,I,7,True,NOUN,dobj,2,smell,dobj,False,True,4
7,407695,sbc056,1,0.0,0.5,0.65,1.832,1.832,1.332,I,8,1,GARY;,196,8,2,6,on,on,on,on,word,,11,False,0,False,1.374,1.603,-0.15000000000000002,True,ADP,ADP,IN,on,on,True,,False,False,,False,False,,,,,,,,,,VOX,,,,,1,I,8,1,I,8,True,ADP,prep,2,smell,prep,False,True,5
8,407696,sbc056,1,0.0,0.5,0.65,1.832,1.832,1.332,L,9,1,GARY;,196,9,1,7,me,me,me,me,word,,11,False,0,True,1.603,1.832,-0.25,True,PRON,PRON,PRP,-PRON-,me,True,,False,False,,False,False,,,,,,,,,,VOX,,,,,1,I,9,1,I,9,True,PRON,pobj,5,on,pobj,False,True,6
9,407697,sbc056,1,0.0,0.5,0.65,1.832,1.832,1.332,O,10,1,GARY;,196,10,,,?,?,?,?,endnote,appeal,11,False,0,False,-99.0,-99.0,0,False,PRSDY,PUNCT,.,?,?,False,,False,False,,False,False,,,,,,,,,,VOX,,,,,1,O,10,1,I,10,True,PUNCT,punct,2,smell,punct,False,True,7
