,corpusSeq,docId,unitId,unitStart,unitStartSkipPause,unitStartSkipPauseAlt,unitEnd,unitDur,unitDurSkipPause,unitBil,tokenSeq,sequence,participant,participantId,order,back,place,transcript,transcriptDt1,text,textDt1,kind,endNote,unitLen,clitic,hostId,noSpaceAfter,wordStart,wordEnd,wordDur,wordDurExact,POS_dft,POS_Spacy,POS_Penn,Lemma,Norm,isAlpha,overlap,isOverlap,isLag,:loc,pause,microPause,laugh,@loc,unclear,#loc,%word,%loc,_word,pre-phonation,pseudograph,quality,co-action,tap,+loc,phonetic,turnSeq,turnBil,turnOrder,utteranceSeq,utteranceBil,utteranceOrder,verbalUnit,POS_Spacy_new,POS_Penn_new,head,head_word,dep,is_spaCy_start,spaCy_ignored,spacy_id
0,320850,sbc044,1,0.0,0.0,0.0,1.993,1.993,1.993,B,1,1,CAM;,151,1,,,@@@,@@@,@@@,@@@,laugh,,5,False,0,False,0.0,0.498,-2.323,False,LAUGH,X,XX,@@@,@@@,False,,False,False,,False,False,,1,,,,,,,,,,,,,1,B,1,0,B,1,False,,,,,,,False,
1,320851,sbc044,1,0.0,0.0,0.0,1.993,1.993,1.993,I,2,1,CAM;,151,2,,,(.),..,(.),..,pause,,5,False,0,False,0.498,0.997,0,False,PAUSE,X,XX,(.),(.),False,,False,False,,False,True,,,,,,,,,,,,,,,1,I,2,0,I,2,False,,,,,,,False,
2,320852,sbc044,1,0.0,0.0,0.0,1.993,1.993,1.993,I,3,1,CAM;,151,3,,,@@,@@,@@,@@,laugh,,5,False,0,False,0.997,1.495,0,False,LAUGH,X,XX,@@,@@,False,,False,False,,False,False,,1,,,,,,,,,,,,,1,I,3,0,I,3,False,,,,,,,False,
3,320853,sbc044,1,0.0,0.0,0.0,1.993,1.993,1.993,L,4,1,CAM;,151,4,,,(H):,(H)=,(H),(H),vocalism,,5,False,0,False,1.495,1.993,0,False,BREATH,PROPN,NP,(H),(H),False,,False,True,4,False,False,,,,,,,,,,,,,,,1,I,4,0,I,4,False,,,,,,,False,
4,320854,sbc044,1,0.0,0.0,0.0,1.993,1.993,1.993,O,5,1,CAM;,151,5,,,"
","
",,,newline,,5,False,0,True,-99.0,-99.0,0,False,SPACE,SPACE,_SP,"
","
",False,,False,False,,False,False,,,,,,,,,,,,,,,1,O,5,0,I,5,False,,,,,,,False,
5,320855,sbc044,2,1.993,1.993,2.323,2.343,0.35,0.35,U,6,2,CAM;,151,1,1,1,No:,No=,No,No,word,,3,False,0,True,1.993,2.343,0,False,NOUN,NOUN,NN,No,No,False,,False,True,3,False,False,,,,,,,,,,,,,,,1,I,6,1,B,1,True,INTJ,intj,3,does,intj,True,True,0
6,320856,sbc044,2,1.993,1.993,2.323,2.343,0.35,0.35,O,7,2,CAM;,151,2,,,",",",",",",",",endnote,continuing,3,False,0,False,-99.0,-99.0,0,False,PRSDY,PUNCT,",",",",",",False,,False,False,,False,False,,,,,,,,,,,,,,,1,O,7,1,I,2,True,PUNCT,punct,3,does,punct,False,True,1
7,320857,sbc044,2,1.993,1.993,2.323,2.343,0.35,0.35,O,8,2,CAM;,151,3,,,"
","
",,,newline,,3,False,0,True,-99.0,-99.0,-0.02,True,SPACE,SPACE,_SP,"
","
",False,,False,False,,False,False,,,,,,,,,,,,,,,1,O,8,1,I,3,True,,,,,,,False,
8,320858,sbc044,3,2.343,2.343,2.342977,2.858,0.515,0.515,B,9,3,CAM;,151,1,3,1,he,he,he,he,word,,5,False,0,False,2.343,2.533,-0.19,False,PRON,PRON,PRP,-PRON-,he,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,9,1,I,4,True,PRON,nsubj,3,does,nsubj,False,True,2
9,320859,sbc044,3,2.343,2.343,2.342977,2.858,0.515,0.515,I,10,3,CAM;,151,2,2,2,does,does,does,does,word,,5,False,0,True,2.533,2.688,-0.31,True,AUX,AUX,VBZ,do,does,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,10,1,I,5,True,VERB,ccomp,9,call,ccomp,False,True,3
