,corpusSeq,docId,unitId,unitStart,unitStartSkipPause,unitStartSkipPauseAlt,unitEnd,unitDur,unitDurSkipPause,unitBil,tokenSeq,sequence,participant,participantId,order,back,place,transcript,transcriptDt1,text,textDt1,kind,endNote,unitLen,clitic,hostId,noSpaceAfter,wordStart,wordEnd,wordDur,wordDurExact,POS_dft,POS_Spacy,POS_Penn,Lemma,Norm,isAlpha,overlap,isOverlap,isLag,:loc,pause,microPause,laugh,@loc,unclear,#loc,%word,%loc,_word,pre-phonation,pseudograph,quality,co-action,tap,+loc,phonetic,turnSeq,turnBil,turnOrder,utteranceSeq,utteranceBil,utteranceOrder,verbalUnit,POS_Spacy_new,POS_Penn_new,head,head_word,dep,is_spaCy_start,spaCy_ignored,spacy_id
0,432068,sbc059,1,0.0,0.5,1.41,2.033,2.033,1.533,B,1,1,CAM;,151,1,,,(...),...,(...),...,pause,,8,False,0,False,0.0,0.3389999999999999,0,False,PAUSE,X,XX,(...),(...),False,,False,False,,True,False,,,,,,,,,,,,,,,1,B,1,1,B,1,True,,,,,,,False,
1,432069,sbc059,1,0.0,0.5,1.41,2.033,2.033,1.533,I,2,1,CAM;,151,2,,,(TSK),(TSK),(TSK),(TSK),vocalism,,8,False,0,False,0.3389999999999999,0.6779999999999999,0,False,VOCAL,X,XX,(tsk),(tsk),False,,False,False,,False,False,,,,,,,,,,,,,,,1,I,2,1,I,2,True,,,,,,,False,
2,432070,sbc059,1,0.0,0.5,1.41,2.033,2.033,1.533,I,3,1,CAM;,151,3,,,(.),..,(.),..,pause,,8,False,0,False,0.6779999999999999,1.016,-1.41,True,PAUSE,X,XX,(.),(.),False,,False,False,,False,True,,,,,,,,,,,,,,,1,I,3,1,I,3,True,,,,,,,False,
3,432071,sbc059,1,0.0,0.5,1.41,2.033,2.033,1.533,I,4,1,CAM;,151,4,3,1,Oh:,Oh=,Oh,Oh,word,,8,False,0,False,1.016,1.355,-0.19,True,INTJ,INTJ,UH,Oh,Oh,False,,False,True,3,False,False,,,,,,,,,,,,,,,1,I,4,1,I,4,True,INTJ,intj,5,think,intj,True,True,0
4,432072,sbc059,1,0.0,0.5,1.41,2.033,2.033,1.533,I,5,1,CAM;,151,5,2,2,my,my,my,my,word,,8,False,0,False,1.355,1.6940000000000002,-0.21000000000000002,True,DET,DET,PRP$,-PRON-,my,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,5,1,I,5,True,INTJ,poss,2,God,poss,False,True,1
5,432073,sbc059,1,0.0,0.5,1.41,2.033,2.033,1.533,L,6,1,CAM;,151,6,1,3,God,God,God,God,word,,8,False,0,True,1.6940000000000002,2.033,-0.21000000000000002,True,PROPN,PROPN,NNP,God,god,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,6,1,I,6,True,INTJ,intj,0,Oh,intj,False,True,2
6,432074,sbc059,1,0.0,0.5,1.41,2.033,2.033,1.533,O,7,1,CAM;,151,7,,,",",",",",",",",endnote,continuing,8,False,0,False,-99.0,-99.0,0,False,PRSDY,PUNCT,",",",",",",False,,False,False,,False,False,,,,,,,,,,,,,,,1,O,7,1,I,7,True,PUNCT,punct,5,think,punct,False,True,3
7,432075,sbc059,1,0.0,0.5,1.41,2.033,2.033,1.533,O,8,1,CAM;,151,8,,,"
","
",,,newline,,8,False,0,True,-99.0,-99.0,-0.013000000000000001,True,SPACE,SPACE,_SP,"
","
",False,,False,False,,False,False,,,,,,,,,,,,,,,1,O,8,1,I,8,True,,,,,,,False,
8,432076,sbc059,2,2.033,2.033,2.033016,2.9919999999999995,0.959,0.959,B,9,2,CAM;,151,1,6,1,I,I,I,I,word,,8,False,0,False,2.033,2.063,-0.03,False,PRON,PRON,PRP,-PRON-,i,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,9,1,I,9,True,PRON,nsubj,5,think,nsubj,False,True,4
9,432077,sbc059,2,2.033,2.033,2.033016,2.9919999999999995,0.959,0.959,I,10,2,CAM;,151,2,5,2,think,think,think,think,word,,8,False,0,False,2.063,2.233,-0.17,True,VERB,VERB,VBP,think,think,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,10,1,I,10,True,VERB,ROOT,5,think,ROOT,False,True,5
10,432078,sbc059,2,2.033,2.033,2.033016,2.9919999999999995,0.959,0.959,I,11,2,CAM;,151,3,4,3,they,they,they,they,word,,8,False,0,True,2.233,2.2830000000000004,-0.1,True,PRON,PRON,PRP,-PRON-,they,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,11,1,I,11,True,PRON,nsubj,7,'re,nsubj,False,True,6
