,corpusSeq,docId,unitId,unitStart,unitStartSkipPause,unitStartSkipPauseAlt,unitEnd,unitDur,unitDurSkipPause,unitBil,tokenSeq,sequence,participant,participantId,order,back,place,transcript,transcriptDt1,text,textDt1,kind,endNote,unitLen,clitic,hostId,noSpaceAfter,wordStart,wordEnd,wordDur,wordDurExact,POS_dft,POS_Spacy,POS_Penn,Lemma,Norm,isAlpha,overlap,isOverlap,isLag,:loc,pause,microPause,laugh,@loc,unclear,#loc,%word,%loc,_word,pre-phonation,pseudograph,quality,co-action,tap,+loc,phonetic,turnSeq,turnBil,turnOrder,utteranceSeq,utteranceBil,utteranceOrder,verbalUnit,POS_Spacy_new,POS_Penn_new,head,head_word,dep,is_spaCy_start,spaCy_ignored,spacy_id
0,402131,sbc055,1,0.0,0.0,0.0,21.077,21.077,21.077,U,1,1,MANY;,,1,,,((APPLAUSE)),((APPLAUSE)),((APPLAUSE)),((APPLAUSE)),action,,2,False,0,False,0.0,21.077,0,True,ACT,X,XX,((APPLAUSE)),((applause)),False,,False,False,,False,False,,,,,,,,,,,,,,,1,U,1,0,B,1,False,,,,,,,False,
1,402132,sbc055,1,0.0,0.0,0.0,21.077,21.077,21.077,O,2,1,MANY;,,2,,,"
","
",,,newline,,2,False,0,True,-99.0,-99.0,0,True,SPACE,SPACE,_SP,"
","
",False,,False,False,,False,False,,,,,,,,,,,,,,,1,O,2,0,I,2,False,,,,,,,False,
2,402133,sbc055,2,21.077,26.524,21.077,29.571,8.494,3.047,B,3,2,PERROT;,,1,,,(...),...,(...),...,pause,,9,False,0,False,21.077,22.29,0,True,PAUSE,X,XX,(...),(...),False,,False,False,,True,False,,,,,,,,,,,,,,,2,B,1,1,B,1,True,,,,,,,False,
3,402134,sbc055,2,21.077,26.524,21.077,29.571,8.494,3.047,I,4,2,PERROT;,,2,5,1,Good,Good,Good,Good,word,,9,False,0,False,22.29,23.504,-0.13,True,ADJ,ADJ,JJ,good,good,True,,False,False,,False,False,,,,,,,,,,,,,,,2,I,2,1,I,2,True,ADJ,amod,1,afternoon,amod,True,True,0
4,402135,sbc055,2,21.077,26.524,21.077,29.571,8.494,3.047,I,5,2,PERROT;,,3,4,2,afternoon,afternoon,afternoon,afternoon,word,,9,False,0,False,23.504,24.717,-6.859999999999999,True,NOUN,NOUN,NN,afternoon,afternoon,True,,False,False,,False,False,,,,,,,,,,,,,,,2,I,3,1,I,3,True,NOUN,compound,2,ladies,compound,False,True,1
5,402136,sbc055,2,21.077,26.524,21.077,29.571,8.494,3.047,I,6,2,PERROT;,,4,3,3,ladies,ladies,ladies,ladies,word,,9,False,0,False,24.717,25.931,-0.73,True,NOUN,NOUN,NNS,lady,ladies,True,,False,False,,False,False,,,,,,,,,,,,,,,2,I,4,1,I,4,True,NOUN,nsubj,17,have,nsubj,False,True,2
6,402137,sbc055,2,21.077,26.524,21.077,29.571,8.494,3.047,I,7,2,PERROT;,,5,2,4,and,and,and,and,word,,9,False,0,False,25.931,27.144,-0.11,True,CCONJ,CCONJ,CC,and,and,True,,False,False,,False,False,,,,,,,,,,,,,,,2,I,5,1,I,5,True,CCONJ,cc,2,ladies,cc,False,True,3
7,402138,sbc055,2,21.077,26.524,21.077,29.571,8.494,3.047,I,8,2,PERROT;,,6,1,5,gentlemen,gentlemen,gentlemen,gentlemen,word,,9,False,0,False,27.144,28.358,-0.43000000000000005,True,NOUN,NOUN,NNS,gentleman,gentlemen,True,,False,False,,False,False,,,,,,,,,,,,,,,2,I,6,1,I,6,True,NOUN,conj,2,ladies,conj,False,True,4
8,402139,sbc055,2,21.077,26.524,21.077,29.571,8.494,3.047,L,9,2,PERROT;,,7,,,(Hx),(Hx),(Hx),(Hx),vocalism,,9,False,0,True,28.358,29.571,-0.234,True,BREATH,X,XX,(Hx),(hx),False,,False,False,,False,False,,,,,,,,,,,,,,,2,I,7,1,I,7,True,,,,,,,False,
9,402140,sbc055,2,21.077,26.524,21.077,29.571,8.494,3.047,O,10,2,PERROT;,,8,,,",",",",",",",",endnote,continuing,9,False,0,False,-99.0,-99.0,0,True,PRSDY,PUNCT,",",",",",",False,,False,False,,False,False,,,,,,,,,,,,,,,2,O,8,1,I,8,True,PUNCT,punct,7,'s,punct,False,True,5
10,402141,sbc055,2,21.077,26.524,21.077,29.571,8.494,3.047,O,11,2,PERROT;,,9,,,"
","
",,,newline,,9,False,0,True,-99.0,-99.0,0,True,SPACE,SPACE,_SP,"
","
",False,,False,False,,False,False,,,,,,,,,,,,,,,2,O,9,1,I,9,True,,,,,,,False,
11,402142,sbc055,3,29.571,30.071,30.671000000000003,31.367,1.796,1.296,B,12,3,PERROT;,,1,,,(...),...,(...),...,pause,,6,False,0,False,29.571,30.02,0,True,PAUSE,X,XX,(...),(...),False,,False,False,,True,False,,,,,,,,,,,,,,,2,I,10,1,I,10,True,,,,,,,False,
12,402143,sbc055,3,29.571,30.071,30.671000000000003,31.367,1.796,1.296,I,13,3,PERROT;,,2,3,1,It,It,It,It,word,,6,False,0,True,30.02,30.469,-0.33999999999999997,True,PRON,PRON,PRP,it,it,True,,False,False,,False,False,,,,,,,,,,,,,,,2,I,11,1,I,11,True,PRON,nsubj,7,'s,nsubj,False,True,6
13,402144,sbc055,3,29.571,30.071,30.671000000000003,31.367,1.796,1.296,I,14,3,PERROT;,,3,2,2,'s,'s,'s,'s,word,,6,True,13,False,30.469,30.918,-0.33999999999999997,True,AUX,AUX,VBZ,be,is,False,,False,False,,False,False,,,,,,,,,,,,,,,2,I,12,1,I,12,True,AUX,parataxis,2,ladies,parataxis,False,True,7
14,402145,sbc055,3,29.571,30.071,30.671000000000003,31.367,1.796,1.296,L,15,3,PERROT;,,4,1,3,uh,uh,uh,uh,word,,6,False,0,True,30.918,31.367,-0.04,True,FILL,INTJ,UH,uh,uh,True,,False,False,,False,False,,,,,,,,,,,,,,,2,I,13,1,I,13,True,INTJ,intj,7,'s,intj,False,True,8
15,402146,sbc055,3,29.571,30.071,30.671000000000003,31.367,1.796,1.296,O,16,3,PERROT;,,5,,,",",",",",",",",endnote,continuing,6,False,0,False,-99.0,-99.0,-0.53,True,PRSDY,PUNCT,",",",",",",False,,False,False,,False,False,,,,,,,,,,,,,,,2,O,14,1,I,14,True,PUNCT,punct,7,'s,punct,False,True,9
